
Vir 31,3.324641,0.118799,5.59
Vul 27,5.397773,0.461848,5.59
CVn 23,3.492040,0.700759,5.6
CVn Alpha1,3.385968,0.668718,5.6
Com 40,3.431215,0.394726,5.6
Hya 19,2.394170,-0.149914,5.6
Mon Beta,1.696569,-0.122774,5.6
Peg 20,5.764343,0.228982,5.6
Sgr 18,4.821581,-0.536805,5.6
UMa 81,3.552276,0.966016,5.6
Vir 83,3.597545,-0.282380,5.6
Aql 58,5.213066,0.004775,5.61
Cet 93,0.795761,0.075970,5.61
Cet Phi4,0.256265,-0.198618,5.61
CrA Eta2,4.928737,-0.758064,5.61
Equ 3,5.517764,0.096042,5.61
Gru Upsilon,6.051464,-0.678797,5.61
Hya 1,2.201660,-0.065469,5.61
Leo 44,2.728182,0.153322,5.61
Ori Lambda,1.462331,0.173398,5.61
Pic Iota,1.269378,-0.933077,5.61
Pic Nu,1.670847,-0.983842,5.61
Ari Theta,0.602684,0.347340,5.62
Boo 2,3.582456,0.392626,5.62
Cyg 40,5.356292,0.670909,5.62
Gru Pi2,5.860525,-0.801605,5.62
Her 78,4.589460,0.495804,5.62
Ind Kappa2,5.785105,-1.040846,5.62
Lup Xi2,4.175278,-0.592787,5.62
Lyn 43,2.539476,0.693904,5.62
Sco 4,4.169163,-0.458425,5.62
And 59,0.571072,0.681367,5.63
Ari 10,0.539547,0.452661,5.63
Ari Rho3,0.769843,0.314562,5.63
Cet 49,0.412901,-0.273600,5.63
Cet 64,0.573130,0.149570,5.63
Cnc Zeta1,2.147679,0.308012,5.63
Her 108,4.803808,0.521136,5.63
Her 28,4.331013,0.096362,5.63
Hya 55,3.871904,-0.447231,5.63
Leo 18,2.558602,0.206123,5.63
Ori 66,1.592497,0.072581,5.63
Peg 73,6.172517,0.584637,5.63
Psc 32,0.010886,0.148101,5.63
Ser 4,3.996011,0.006497,5.63
Ser 45,4.222061,0.172642,5.63
Tau 32,1.033533,0.392316,5.63
Vul 5,5.088595,0.350772,5.63
Boo 40,3.925311,0.685308,5.64
Cnc 15,2.151766,0.517606,5.64
Cnc 45,2.282912,0.221322,5.64
CrB Sigma,4.252844,0.590944,5.64
Leo 15,2.546239,0.523153,5.64
Lib Zeta1,4.050284,-0.291756,5.64
Lyn 29,2.172237,1.039712,5.64
Men Zeta,1.745526,-1.410464,5.64
Ori 35,1.456935,0.249679,5.64
Peg 11,5.703881,0.046881,5.64
Sge 1,5.040904,0.370572,5.64
Sgr Kappa2,5.340213,-0.740417,5.64
Tau 18,0.982453,0.433525,5.64
Tau 63,1.149372,0.292818,5.64
UMa Pi1,2.265416,1.134828,5.64
And 44,0.306800,0.734459,5.65
Aps Kappa2,4.103065,-1.281886,5.65
Cet 81,0.688082,-0.059273,5.65
Cha Pi,3.042371,-1.324647,5.65
CrA Kappa2,4.858059,-0.675898,5.65
Cyg 79,5.687279,0.668180,5.65
Gem 35,1.790817,0.234107,5.65
Hya 59,3.921115,-0.482710,5.65
Lup Nu2,4.022126,-0.843304,5.65
Men Pi,1.471153,-1.404452,5.65
Oct Pi1,3.935048,-1.452599,5.65
Oct Pi2,3.947840,-1.449292,5.65
Peg 19,5.764619,0.144116,5.65
Peg 38,5.890617,0.568497,5.65
Sex 18,2.665685,-0.146928,5.65
Sgr 51,5.131392,-0.431431,5.65
Tau 51,1.127425,0.376628,5.65
Vir 71,3.530874,0.188816,5.65
Vol Kappa2,2.181712,-1.248003,5.65
Aqr Tau1,5.967775,-0.245330,5.66
CVn 2,3.211959,0.709656,5.66
Cas 21,0.199186,1.308788,5.66
Cet 47,0.378998,-0.227882,5.66
Cnc 49,2.289654,0.175958,5.66
Cnc Sigma1,2.323804,0.566781,5.66
Com 4,3.193313,0.451522,5.66
Dra 48,4.960008,1.009062,5.66
Sge Epsilon,5.136897,0.287330,5.66
And 56,0.506822,0.650164,5.67
Aql 45,5.151870,-0.010840,5.67
Aqr 26,5.681781,0.022432,5.67
Boo 46,3.963628,0.459041,5.67
Cnc Omicron2,2.345664,0.271947,5.67
Leo 49,2.770870,0.150976,5.67
Ori 63,1.592482,0.094597,5.67
Peg 4,5.665913,0.100735,5.67
Psc 51,0.141357,0.121397,5.67
Sco 12,4.242306,-0.495979,5.67
Tau 31,1.012306,0.114052,5.67
UMa 43,2.841331,0.987546,5.67
Vir 33,3.343942,0.166504,5.67
Vul 14,5.232388,0.403195,5.67
Aql 62,5.255128,-0.012382,5.68
Ari 31,0.683435,0.217250,5.68
Com 25,3.302912,0.298267,5.68
Crv 6,3.243520,-0.433549,5.68
Dra 41,4.713058,1.396336,5.68
Gem 41,1.833745,0.280630,5.68
Leo 67,2.918271,0.430369,5.68
Mic Delta,5.524054,-0.525780,5.68
Psc 16,6.180160,0.036691,5.68
Psc 72,0.284009,0.260859,5.68
Ari Mu,0.708458,0.349269,5.69
Aur 51,1.739475,0.687500,5.69
Boo 39,3.881998,0.850334,5.69
Cap 37,5.649849,-0.350540,5.69
Cet Kappa2,0.877522,0.064151,5.69
Com 20,3.271271,0.364706,5.69
Cyg 43,5.353965,0.861902,5.69
Cyg 77,5.682712,0.716933,5.69
Her 16,4.256327,0.328267,5.69
Hyi Pi2,0.591121,-1.182398,5.69
Leo 8,2.517827,0.286893,5.69
Lup Kappa2,3.979176,-0.850737,5.69
Men Delta,1.125672,-1.399996,5.69
Per 3,0.517316,0.858775,5.69
Pup 10,2.060863,-0.259118,5.69
Scl Tau,0.419490,-0.521984,5.69
Sgr 33,4.948016,-0.372797,5.69
Tau 120,1.455285,0.323589,5.69
Tau 13,0.970032,0.343835,5.69
Vir 108,3.863737,0.012518,5.69
Vol Gamma1,1.870571,-1.230409,5.69
And 5,6.055231,0.860375,5.7
Aqr 19,5.607823,-0.170145,5.7
Ari 15,0.569966,0.340344,5.7
Boo 7,3.635586,0.312986,5.7
CMa Nu1,1.729534,-0.325678,5.7
Cas 2,6.063863,1.035557,5.7
Cet 38,0.326464,-0.016998,5.7
Com 29,3.354974,0.246484,5.7
Gru Tau3,6.007409,-0.837220,5.7
Her 10,4.239550,0.410060,5.7
Peg 23,5.783927,0.505515,5.7
Phe Xi,0.182271,-0.986140,5.7
Pic Mu,1.710306,-1.025454,5.7
UMa 73,3.261955,0.972371,5.7
UMa 84,3.606701,0.950031,5.7
UMa 86,3.638357,0.937741,5.7
Aql 57,5.212542,-0.143592,5.71
Ari 19,0.580562,0.266681,5.71
Cet 84,0.703506,-0.012145,5.71
Dor Eta1,1.597660,-1.152611,5.71
For Chi2,0.905637,-0.622758,5.71
For Zeta,0.783660,-0.441117,5.71
Gem 53,1.902198,0.486903,5.71
Her 84,4.639783,0.424600,5.71
Hya Chi2,2.905799,-0.476262,5.71
Leo 3,2.480491,0.142913,5.71
Phe Tau,0.004691,-0.851895,5.71
Ser Upsilon,4.133325,0.246358,5.71
Sgr 63,5.244613,-0.238010,5.71
And 23,0.058963,0.716201,5.72
Aql Pi,5.186689,0.206225,5.72
Ari 55,0.827337,0.507488,5.72
Cet 12,0.131074,-0.069067,5.72
Del Theta,5.404987,0.232391,5.72
Dra 71,5.321560,1.086598,5.72
Eri 46,1.195172,-0.117616,5.72
Her 50,4.409793,0.520224,5.72
Hya 3,2.249162,-0.139316,5.72
Tau 131,1.515033,0.252869,5.72
Tau 45,1.096670,0.096396,5.72
Tau 60,1.143445,0.245694,5.72
UMa 22,2.508445,1.260225,5.72
Vir 11,3.185473,0.101350,5.72
Aur 36,1.575058,0.836047,5.73
Cnc Psi,2.140006,0.445185,5.73
Gem 37,1.812132,0.442887,5.73
Lac 8,5.916106,0.691747,5.73
Lib 4,3.853803,-0.436289,5.73
Lyr Zeta2,4.907880,0.656147,5.73
Oct Gamma2,6.272473,-1.434137,5.73
Oph 73,4.754117,0.069697,5.73
Pav Theta,4.924577,-1.135821,5.73
Per 55,1.154041,0.595691,5.73
PsA 8,5.655667,-0.456777,5.73
Ser 47,4.225733,0.148949,5.73
UMa 5,2.327295,1.081445,5.73
UMa 62,3.061184,0.554074,5.73
Vir 80,3.558385,-0.094180,5.73
Ari 7,0.505491,0.411500,5.74
Boo 38,3.880354,0.804878,5.74
CMa 17,1.810975,-0.356130,5.74
Her 73,4.555789,0.400732,5.74
Hor Gamma,0.721948,-1.111852,5.74
Leo 85,3.009377,0.269013,5.74
Mus Zeta1,3.238451,-1.192191,5.74
Oph 14,4.370777,0.020614,5.74
Psc 66,0.238179,0.334900,5.74
And 13,6.139734,0.748955,5.75
Aqr 44,5.834236,-0.094025,5.75
Boo 1,3.580870,0.348290,5.75
Cep 25,5.839050,1.096144,5.75
Cet 77,0.675057,-0.137173,5.75
Cnc Upsilon1,2.231876,0.420295,5.75
Cyg Iota1,5.093882,0.913166,5.75
Dra 68,5.286522,1.083476,5.75
Dra 76,5.421807,1.440440,5.75
Eri Rho1,0.790489,-0.133741,5.75
For Iota1,0.681355,-0.524379,5.75
Gem 3,1.613266,0.403404,5.75
Her 4,4.169199,0.742919,5.75
Lep 1,1.320989,-0.397848,5.75
Oph 12,4.347433,-0.040574,5.75
Oph 26,4.451280,-0.436143,5.75
Ori 68,1.623251,0.345410,5.75
Peg 34,5.875753,0.076683,5.75
Peg 52,6.017881,0.204708,5.75
Peg 85,0.009468,0.472669,5.75
Per 8,0.602131,1.010541,5.75
Vir 66,3.510526,-0.090127,5.75
Aqr 50,5.866277,-0.236133,5.76
Boo 10,3.659294,0.378669,5.76
Gem 59,1.939744,0.482375,5.76
Pav Mu1,5.237660,-1.168488,5.76
Per 56,1.154637,0.592709,5.76
Tau 21,0.985704,0.428561,5.76
And 12,6.112528,0.666405,5.77
Ari Omicron,0.717978,0.267239,5.77
Cam 1,1.186955,0.940922,5.77
Eri 59,1.259001,-0.285003,5.77
Her 37,4.366137,0.073648,5.77
Her 79,4.614294,0.424290,5.77
Hya 48,3.665199,-0.436512,5.77
Hya 57,3.874449,-0.465067,5.77
LMi 32,2.749359,0.679374,5.77
Leo 89,3.029746,0.053407,5.77
Mic Theta2,5.604310,-0.715701,5.77
Oct Upsilon,5.897569,-1.500411,5.77
Per 11,0.711425,0.961778,5.77
Psc 21,6.237189,0.018782,5.77
Psc 44,0.110843,0.033855,5.77
Sex 19,2.673866,0.080542,5.77
Tau 117,1.431286,0.300875,5.77
Tau 6,0.927642,0.163600,5.77
Aqr 51,5.864808,-0.084421,5.78
Aur 64,1.911296,0.713549,5.78
Cap 19,5.475091,-0.312816,5.78
Cap 35,5.616673,-0.369942,5.78
Cas 44,0.450855,1.056816,5.78
Cnc 1,2.081261,0.275592,5.78
Com 30,3.356661,0.480877,5.78
CrB Upsilon,4.261861,0.508768,5.78
Gem 47,1.882272,0.468737,5.78
Lyn 33,2.245933,0.635639,5.78
Peg 25,5.793788,0.378785,5.78
Sco 11,4.221981,-0.222452,5.78
And 10,6.108100,0.734401,5.79
Aql 56,5.210404,-0.149647,5.79
Ari 20,0.592394,0.449999,5.79
Ari 56,0.838791,0.475723,5.79
Aur 53,1.738275,0.505869,5.79
CVn 19,3.471169,0.713059,5.79
Dra Psi1,4.633704,1.259376,5.79
For Lambda2,0.684940,-0.603506,5.79
Men Nu,1.138675,-1.423840,5.79
Peg 80,6.245457,0.162548,5.79
Per 2,0.489376,0.886501,5.79
Psc 35,0.065363,0.153953,5.79
Sex 35,2.807137,0.082864,5.79
Sex 41,2.837476,-0.155296,5.79
Tau 89,1.213687,0.279834,5.79
Tau 99,1.299449,0.417982,5.79
UMi 24,4.584980,1.517879,5.79
Vir 44,3.401901,-0.066531,5.79
Aql 35,5.100797,0.034039,5.8
Aqr 74,5.992930,-0.202749,5.8
Ari 47,0.777050,0.360735,5.8
Cep 13,5.737275,0.988055,5.8
Dra Mu,4.473839,0.950686,5.8
Gem 5,1.621142,0.426214,5.8
Lib Xi1,3.902476,-0.207665,5.8
Peg 21,5.774058,0.198730,5.8
Sge 15,5.253892,0.297928,5.8
UMa 39,2.808766,0.998314,5.8
And 45,0.310545,0.658411,5.81
Aqr 35,5.798784,-0.323230,5.81
CMi Delta3,1.982098,0.058842,5.81
Cas 38,0.398066,1.226351,5.81
Leo 56,2.862449,0.107953,5.81
Nor Zeta,4.247157,-0.969370,5.81
Oph 53,4.601611,0.167319,5.81
Ser Tau7,4.109865,0.322256,5.81
Tau 98,1.300954,0.437210,5.81
UMa 71,3.250908,0.990954,5.81
Vul 8,5.100507,0.432294,5.81
Aqr 15,5.577134,-0.078879,5.82
Ari 40,0.735373,0.319109,5.82
Cet 30,0.295702,-0.170790,5.82
Cnc 66,2.362310,0.562912,5.82
Equ 9,5.589766,0.128359,5.82
Gem 52,1.896729,0.434325,5.82
Leo 39,2.693232,0.403278,5.82
Lib Zeta3,4.060828,-0.289889,5.82
Peg 40,5.929218,0.340727,5.82
UMa 32,2.696679,1.136355,5.82
Cep Rho1,5.876124,1.375072,5.83
Cnc Omega1,2.098460,0.443188,5.83
Dra Mu,4.473846,0.950686,5.83
For Iota2,0.690765,-0.526988,5.83
Ari 4,0.472032,0.295930,5.84
Eri 6,0.777086,-0.412004,5.84
Mon 12,1.711819,0.084750,5.84
UMa 66,3.124023,0.987832,5.84
Cap Xi2,5.290231,-0.220217,5.85
Gem 33,1.788221,0.282792,5.85
Gem 48,1.886875,0.421119,5.85
Her 21,4.294295,0.121266,5.85
Her 77,4.567250,0.842296,5.85
Hya 60,3.936183,-0.489749,5.85
LMi 38,2.788716,0.661654,5.85
LMi 7,2.490236,0.587400,5.85
Lyn 11,1.735039,0.992351,5.85
Men Xi,1.303972,-1.439383,5.85
Vir 12,3.200199,0.179110,5.85
Ari 1,0.480584,0.388777,5.86
Gru Sigma2,5.920942,-0.708449,5.86
Her 100,4.746532,0.455555,5.86
Aqr 16,5.589730,-0.079587,5.87
Aur 39,1.592860,0.750172,5.87
Aur Psi9,1.817491,0.807637,5.87
Cap 4,5.314629,-0.380656,5.87
Cet 42,0.348215,-0.008882,5.87
Cnc 50,2.299180,0.211359,5.87
Com 2,3.160253,0.374533,5.87
Lep 12,1.493267,-0.390493,5.87
Lib 18,3.922162,-0.194502,5.87
Psc 14,6.170393,-0.021773,5.87
Psc 54,0.171755,0.370892,5.87
Ret Theta,1.124297,-1.104018,5.87
Sco 3,4.165483,-0.440584,5.87
Sgr Rho2,5.069520,-0.319541,5.87
Vir 25,3.302119,-0.101787,5.87
Vir 64,3.500091,0.089967,5.87
Boo Pi2,3.842917,0.286544,5.88
Cap 44,5.685730,-0.251323,5.88
Cas 9,0.018442,1.087127,5.88
Cnc 36,2.256260,0.168521,5.88
Cyg 42,5.364008,0.636255,5.88
Lyn 6,1.705129,1.015132,5.88
Psc 112,0.524268,0.054057,5.88
Ser Psi,4.119108,0.043895,5.88
Aql 10,4.968872,0.242717,5.89
Aqr 12,5.515582,-0.101631,5.89
Aqr 60,5.908150,-0.027474,5.89
For Epsilon,0.792503,-0.490292,5.89
Lyn 30,2.183560,1.007811,5.89
Psc 53,0.160519,0.265843,5.89
Tau 105,1.343576,0.378819,5.89
Tri 13,0.649299,0.522411,5.89
Vir 65,3.505123,-0.085948,5.89
Aql 5,4.915174,-0.016784,5.9
Ari 49,0.793696,0.461853,5.9
Ari 59,0.872359,0.472480,5.9
Aur 47,1.701914,0.814817,5.9
Cru Kappa,3.376419,-1.053776,5.9
Eri 56,1.239569,-0.148416,5.9
For Lambda1,0.668097,-0.604757,5.9
For Sigma,0.988104,-0.512046,5.9
Her 100,4.746532,0.455487,5.9
LMi 27,2.718808,0.591807,5.9
LMi 33,2.756995,0.565128,5.9
Ori 59,1.563844,0.032061,5.9
Scl Lambda2,0.192866,-0.670585,5.9
Tau 39,1.070483,0.384128,5.9
Tau 76,1.171072,0.257276,5.9
Vir 13,3.223063,-0.013740,5.9
Aql Upsilon,5.173440,0.132878,5.91
Ari Rho2,0.767109,0.319948,5.91
CVn 17,3.447258,0.671932,5.91
Leo 55,2.861060,0.012862,5.91
Leo 76,2.962333,0.028808,5.91
Lyr Nu1,4.929530,0.572691,5.91
Oct Omega,3.975591,-1.479821,5.91
Sex 17,2.662173,-0.146753,5.91
TrA Eta1,4.369381,-1.191992,5.91
Vir 92,3.649767,0.018336,5.91
Boo 26,3.807181,0.388510,5.92
CMa 26,1.885843,-0.452782,5.92
Cam 51,2.036225,1.142420,5.92
For Eta2,0.742841,-0.625589,5.92
For Psi,0.757357,-0.670851,5.92
Her 39,4.370355,0.469789,5.92
Lac 14,5.979338,0.732229,5.92
Oph Rho,4.300426,-0.409212,5.92
Ori 57,1.548740,0.344698,5.92
Sgr 57,5.201954,-0.332398,5.92
Tau 7,0.935686,0.426985,5.92
Vul 20,5.288399,0.462144,5.92
Ant Zeta2,2.493799,-0.556270,5.93
Cap 17,5.437428,-0.375493,5.93
Cet 14,0.155102,-0.008824,5.93
Cet 61,0.540194,-0.005939,5.93
Cet 63,0.574199,-0.031857,5.93
Gem 61,1.950136,0.353555,5.93
Mon 16,1.773865,0.149875,5.93
Psc 24,6.252322,-0.055075,5.93
Psc 62,0.210705,0.127409,5.93
Ser Tau5,4.086201,0.281328,5.93
And 6,6.066997,0.759989,5.94
Cam 26,1.511921,0.979401,5.94
Cap Omicron,5.366444,-0.324340,5.94
Cet 34,0.312959,-0.039289,5.94
Crt Kappa,2.998294,-0.215665,5.94
Cyg 69,5.610288,0.639969,5.94
Equ 4,5.521545,0.103993,5.94
Lib 47,4.166995,-0.338298,5.94
Lyn 4,1.667051,1.036241,5.94
Lyn 8,1.735250,1.073048,5.94
Oph Tau,4.725843,-0.142773,5.94
Ser 61,4.851797,-0.017507,5.94
UMa 58,3.012955,0.753517,5.94
Vir 50,3.445956,-0.180283,5.94
Aqr 45,5.842548,-0.232216,5.95
Aur 5,1.310328,0.687568,5.95
Boo 3,3.607254,0.448588,5.95
CVn 10,3.337906,0.685546,5.95
Cet 33,0.307876,0.042683,5.95
Cnc 20,2.196337,0.319958,5.95
Cnc 29,2.219281,0.248026,5.95
Cnc Rho1,2.323891,0.494466,5.95
Dra 37,4.779075,1.200016,5.95
Leo 62,2.895545,-0.000015,5.95
Leo 90,3.031237,0.293162,5.95
Sgr 16,4.778777,-0.355839,5.95
Vir 10,3.183866,0.033122,5.95
Com 38,3.408453,0.298854,5.96
Cyg 16,5.156641,0.881832,5.96
Dra 74,5.364524,1.415312,5.96
Eri 21,0.955648,-0.098194,5.96
Leo 35,2.690156,0.410206,5.97
Peg 79,6.238054,0.503397,5.97
PsA 21,5.983636,-0.515502,5.97
PsA 6,5.638475,-0.592447,5.97
Psc 105,0.434936,0.286336,5.97
Sex 25,2.720277,-0.071108,5.97
Sgr 9,4.729290,-0.425172,5.97
And 39,0.274475,0.721606,5.98
Cnc 75,2.394541,0.464767,5.98
Cnc Lambda,2.183996,0.419267,5.98
Del 15,5.452539,0.218956,5.98
Lyr 19,5.025530,0.545997,5.98
Peg 69,6.142134,0.439251,5.98
Per 7,0.602466,1.003855,5.98
Psc 87,0.323439,0.281585,5.98
Aql 64,5.271025,-0.011839,5.99
Aqr 17,5.597875,-0.162655,5.99
Aqr 4,5.460386,-0.098199,5.99
Cap 45,5.689846,-0.257426,5.99
Cnc 5,2.100962,0.287199,5.99
Cnc Mu1,2.121913,0.395065,5.99
Com 39,3.431114,0.369195,5.99
Del 10,5.416062,0.254522,5.99
Psc 60,0.206792,0.117650,5.99
Vir 46,3.406003,-0.058793,5.99
Aur 62,1.828436,0.664137,6
Cap 47,5.699685,-0.161894,6
Cas 52,0.536158,1.132743,6
CrB Zeta1,4.098775,0.639430,6
Oct Mu1,5.419458,-1.329602,6
Peg 18,5.760161,0.117242,6
Psc 73,0.283078,0.098723,6
Tau 129,1.513019,0.276155,6
UMa 51,2.899515,0.667438,6
Cam 53,2.101842,1.052860,6.01
Cnc 79,2.401348,0.383909,6.01
For Tau,0.954673,-0.487698,6.01
Ser Tau6,4.105829,0.279684,6.01
Sex 6,2.579742,-0.074060,6.01
Vir 73,3.543222,-0.326881,6.01
And 9,6.101627,0.729087,6.02
Aql Omega2,5.060946,0.201324,6.02
Ari 16,0.572468,0.452685,6.02
Cnc Zeta1,2.147679,0.308012,6.02
Gem 44,1.855750,0.395094,6.02
Gem 58,1.935003,0.400471,6.02
Lyr Epsilon1,4.905851,0.692392,6.02
Psc 97,0.392183,0.320365,6.02
Sex 7,2.583975,0.042833,6.02
Tau 85,1.186228,0.276664,6.02
Vir 37,3.366806,0.053349,6.02
Aqr 39,5.813823,-0.247730,6.03
Ari 66,0.909506,0.398008,6.03
Aur 54,1.743373,0.493283,6.03
Cyg 61,5.527989,0.676199,6.03
Hya Phi2,2.776288,-0.285264,6.03
Oph 16,4.387300,0.017807,6.03
Psc 88,0.325969,0.122091,6.03
Ari 29,0.667159,0.262405,6.04
Cet 26,0.278453,0.023853,6.04
Dra 40,4.712636,1.396278,6.04
Gru Tau1,5.993599,-0.848196,6.04
LMi 44,2.835702,0.488236,6.04
Leo 45,2.738640,0.170388,6.04
Mic Beta,5.462793,-0.579052,6.04
Peg 33,5.862823,0.363872,6.04
Cam 24,1.496736,0.987536,6.05
Cyg 11,5.130417,0.644802,6.05
Ind Rho,5.998071,-1.223015,6.05
Men Iota,1.464353,-1.375683,6.05
CVn 4,3.245367,0.742512,6.06
Cen 3,3.629565,-0.575867,6.06
Hyi Tau2,0.470257,-1.399347,6.06
Lyn 23,2.010728,0.996282,6.06
Psc 48,0.123097,0.287019,6.06
Scl Lambda1,0.186379,-0.671312,6.06
Tau 33,1.034384,0.404490,6.06
Cas 55,0.586802,1.161071,6.07
Cnc 67,2.364114,0.486995,6.07
Equ 6,5.543689,0.175386,6.07
Leo 43,2.718379,0.114188,6.07
Pup 2,2.031061,-0.256403,6.07
UMa 76,3.322954,1.094549,6.07
Vir 34,3.347658,0.208707,6.07
Ari 65,0.892016,0.363092,6.08
CMa 12,1.775982,-0.366791,6.08
Cam 12,1.336064,1.030113,6.08
Cam 8,1.308001,0.927739,6.08
Cnc 21,2.198766,0.185562,6.08
CrB Eta,4.028242,0.528621,6.08
Cyg Mu2,5.690377,0.501661,6.08
Del 1,5.368196,0.190168,6.08
Gem 8,1.641991,0.418355,6.08
Her 56,4.428926,0.449083,6.08
Lib Iota2,3.985110,-0.342914,6.08
Ser 43,4.205204,0.087034,6.08
Tau 110,1.412095,0.291460,6.08
Tau 96,1.264207,0.277580,6.08
UMa 75,3.272805,1.025686,6.08
Aur 41,1.621455,0.850169,6.09
Cir Zeta,3.903894,-1.151767,6.09
Leo 20,2.573641,0.369651,6.09
Per 49,1.083217,0.658474,6.09
Per 57,1.192998,0.751607,6.09
Phe Theta,6.193592,-0.813983,6.09
Psc 67,0.244237,0.474894,6.09
Vir 72,3.536161,-0.112928,6.09
And 59,0.571137,0.681430,6.1
Aql 8,4.936526,-0.057906,6.1
Aur 38,1.585195,0.748950,6.1
Cnc 28,2.219244,0.421405,6.1
Gem 39,1.827316,0.455201,6.1
Oph 19,4.394579,0.036031,6.1
Ser 39,4.159127,0.230325,6.1
UMa 60,3.048036,0.817410,6.1
And 26,0.081601,0.764299,6.11
Ari 53,0.817810,0.312065,6.11
Cyg 76,5.679178,0.712186,6.11
Eri 7,0.789107,-0.050241,6.11
Hya 21,2.410445,-0.124088,6.11
Phe Omega,0.270657,-0.994881,6.11
Pic Kappa,1.406597,-0.979731,6.11
PsA 7,5.658423,-0.576797,6.11
Psc 1,5.999533,0.018583,6.11
Psc 36,0.072293,0.143815,6.11
Pup 22,2.193792,-0.227848,6.11
Tau 11,0.963298,0.442082,6.11
Vir 38,3.373663,-0.062013,6.11
And 66,0.645176,0.882608,6.12
Ari 60,0.874526,0.447900,6.12
Aur 59,1.802162,0.678395,6.12
Cet 27,0.286292,-0.174169,6.12
Col Pi1,1.599958,-0.738250,6.12
Ind Gamma,5.612353,-0.954007,6.12
Ind Kappa1,5.753049,-1.029958,6.12
Leo 42,2.713282,0.261373,6.12
Mon 1,1.566506,-0.163751,6.12
Psc 75,0.290423,0.226127,6.12
Ser 8,4.030525,-0.017846,6.12
Ser Tau3,4.082121,0.308148,6.12
Aql 68,5.359972,-0.058604,6.13
Cam 15,1.393922,1.014337,6.13
Cnc 46,2.292301,0.535777,6.13
Crt Psi,2.934364,-0.322886,6.13
Hya 10,2.290839,0.099144,6.13
Psc 59,0.206065,0.341716,6.13
Pup 14,2.114866,-0.344320,6.13
Sge 18,5.307234,0.376967,6.13
Tau 95,1.235824,0.420430,6.13
Tuc Theta,0.145684,-1.243828,6.13
Aur 17,1.388911,0.589349,6.14
Cam 30,1.537155,1.029119,6.14
Cnc 25,2.207107,0.297511,6.14
Eri 14,0.857808,-0.159775,6.14
Eri 32,1.022283,-0.051536,6.14
For Gamma1,0.741110,-0.428658,6.14
Her 8,4.227086,0.300298,6.14
LMi 13,2.542559,0.612494,6.14
Ser Tau8,4.122039,0.301317,6.14
Tau 14,0.976454,0.343219,6.14
Aqr 82,6.032483,-0.114741,6.15
Ari 11,0.553357,0.448632,6.15
Ari 26,0.657291,0.346540,6.15
Cam 19,1.471538,1.119711,6.15
Cam 23,1.501609,1.072970,6.15
Cet 18,0.198437,-0.224813,6.15
LMi 43,2.831593,0.513403,6.15
Cet 21,0.236899,-0.152556,6.16
Col Nu1,1.471640,-0.486448,6.16
Hyi Sigma,0.505455,-1.367436,6.16
Pup 21,2.170251,-0.284227,6.16
Lib 26,3.990528,-0.310121,6.17
Lib 28,4.018162,-0.316928,6.17
Oph 61,4.645048,0.045020,6.17
Ori 13,1.342325,0.165317,6.17
Peg 60,6.072960,0.468572,6.17
PsA 19,5.944453,-0.512443,6.17
Vir 104,3.784776,-0.106819,6.17
Ant Zeta1,2.490447,-0.556576,6.18
Cas 13,0.137103,1.160983,6.18
Gem 82,2.044479,0.403889,6.18
LMi 9,2.502388,0.636817,6.18
Peg 3,5.662408,0.115512,6.18
Aqr 70,5.971222,-0.184229,6.19
Aqr 78,5.997686,-0.125746,6.19
Cet 10,0.116166,-0.000868,6.19
Cyg 44,5.371193,0.644652,6.19
Her 63,4.498819,0.423029,6.19
Ind Pi,5.743151,-1.010536,6.19
Oct Eta,2.876434,-1.476442,6.19
Vir 27,3.322991,0.181975,6.19
Vir 85,3.602294,-0.275195,6.19
Cnc Zeta2,2.147722,0.308012,6.2
Dra 69,5.234286,1.334852,6.2
LMi 48,2.856682,0.444899,6.2
Leo 88,3.018322,0.250707,6.2
Sgr 54,5.151877,-0.284372,6.2
Aqr 11,5.500245,-0.082559,6.21
Aqr 81,6.027465,-0.123240,6.21
CVn 7,3.272703,0.899465,6.21
Car Eta,2.814605,-1.041685,6.21
Cet 44,0.366701,-0.139757,6.21
Her 97,4.723305,0.400083,6.21
Lib 2,3.767410,-0.204451,6.21
Peg 41,5.933174,0.343500,6.21
Psc 26,6.261936,0.123414,6.21
Psc 3,6.024142,0.003243,6.21
Sex 14,2.647621,0.097937,6.21
Gem 16,1.692722,0.357725,6.22
Psc 101,0.417890,0.255890,6.22
Ser Tau2,4.067323,0.280232,6.22
Tuc Lambda1,0.228660,-1.213081,6.22
Ari 27,0.658455,0.308991,6.23
Boo 11,3.670318,0.477988,6.23
Cnc 53,2.323368,0.493216,6.23
Psc 42,0.097848,0.235314,6.23
Sge 9,5.202667,0.325887,6.23
Sgr 26,4.895038,-0.415970,6.23
Tri 5,0.573413,0.550239,6.23
Leo 13,2.537891,0.452263,6.24
Lyn 32,2.239970,0.635935,6.24
Sex 4,2.576550,0.075810,6.24
Cap 20,5.496049,-0.332228,6.25
Cap 27,5.539457,-0.358777,6.25
Dra 55,5.016789,1.151544,6.25
Gem 9,1.644878,0.414356,6.25
Her Kappa,4.224053,0.297656,6.25
Lyn 25,2.070346,0.827044,6.25
Peg 45,5.957987,0.338012,6.25
Per 10,0.633845,0.988031,6.25
Psc 78,0.296801,0.558719,6.25
